campaign,year,unit,subunit,site,point_name,settlements,agriculture,habitat,dunes,observations_id,latitude,longitude,date,time,date_end,time_end,activity,orientation,type,body,tail,tail_type,SciName,stones_flipped,weather,temp_shade,temp_sun,site_description,obs_snout_len,obs_tail_len,obs_regentail_len,material,obs_notes,disturbance,sv,t,regen_t,substrate,survey_protocol,count_individuals,weather_desc,wind,sex_new,age,observation_type,Column
T3,2019,Planted Conifer Forests,Carmel,Bat Shlomo,Bat Shlomo KKL Plantings 2,NA,NA,NA,NA,,32.58547442,35.01415585,15/05/2019,14:14:00,,,eggshell,under,eggshell,NA,NA,NA,Mediodactylus kotschyi,155,"חמים, יבש, רוח קלה",29.6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rock,scan,2,dry,light,NA,NA,indirect,NA
T3,2019,Planted Conifer Forests,Carmel,Bat Shlomo,Bat Shlomo KKL Plantings 2,NA,NA,NA,NA,,32.58547442,35.01415585,15/05/2019,14:14:00,,,shelter,under,direct,NA,NA,NA,Ablepharus rueppellii,155,"חמים, יבש, רוח קלה",29.6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rock,scan,2,dry,light,NA,adult,direct,NA
T3,2019,Planted Conifer Forests,Judean Highlands,Eshtaol,Eshtaol KKL Plantings 1,NA,NA,NA,NA,,31.79075347,35.01995897,17/05/2019,10:55:00,,,eggshell,under,eggshell,NA,NA,NA,Hemidactylus turcicus,95,"חם ויבש, רוח קלה",30.4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rock,scan,2,dry,light,NA,NA,indirect,NA
T3,2019,Planted Conifer Forests,Galilee,Kabri,Kabri KKL Plantings 2,NA,NA,NA,NA,,33.02024909,35.15766172,29/05/2019,12:54:00,,,eggshell,under,eggshell,NA,NA,NA,Mediodactylus kotschyi,90,חם ויבש,31.8,55,NA,NA,NA,NA,NA,NA,"הפרעת רעיה בשטח,נוכחות חזירי בר",NA,NA,NA,rock,scan,2,dry,NA,NA,NA,indirect,NA
T3,2019,Planted Conifer Forests,Carmel,Ofer,Ofer KKL Plantings 2,NA,NA,NA,NA,,32.61601959,34.96652201,10/06/2019,12:53:00,,,eggshell,under,eggshell,NA,NA,NA,Hemidactylus turcicus,55,חם ויבש,29.8,56,NA,NA,NA,NA,NA,ביצים חדשות טרם בקעו,"בוצע דילול אורנים מאז ניטור קודם,הפרעת רעיה בשטח",NA,NA,NA,rock,scan,2,dry,NA,NA,NA,indirect,NA
T3,2019,Planted Conifer Forests,Carmel,Ofer,Ofer KKL Plantings 1,NA,NA,NA,NA,,32.61291139,34.96996196,10/06/2019,13:33:00,,,eggshell,under,eggshell,NA,NA,NA,Mediodactylus kotschyi,70,חם ויבש,32,55.4,NA,NA,NA,NA,NA,קליפות שבקעו,"בוצע דילול אורנים מאז ניטור קודם, כולל שטח התארגנות על שולי החלקה עם ריסוק גזם",NA,NA,NA,rock,scan,2,dry,NA,NA,NA,indirect,NA
T3,2019,Planted Conifer Forests,Carmel,Kerem Maharal,Kerem Maharal KKL Plantings 1,NA,NA,NA,NA,,32.66030673,34.97882779,10/06/2019,11:02:00,,,eggshell,under,eggshell,NA,NA,NA,Mediodactylus kotschyi,75,חם ויבש,32,56,NA,NA,NA,NA,NA,NA,"הפרעת רעיה בשטח,חזירי בר + בוצע דילול חלקי של אורנים מאז ניטור קודם",NA,NA,NA,rock,scan,2,dry,NA,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Semi-Shifting 4,NA,Far,NA,semi-shifting,,30.94557575,34.41958699,15/07/2019,19:00:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Semi-Shifting 4,NA,Far,NA,semi-shifting,,30.94557575,34.41958699,15/07/2019,19:00:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides ocellatus,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Semi-Shifting 4,NA,Far,NA,semi-shifting,,30.94557575,34.41958699,15/07/2019,19:00:00,,,tracks,NA,tracks,NA,NA,NA,Cerastes vipera,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 2,NA,Near,NA,semi-shifting,,30.97101091,34.37759366,15/07/2019,17:39:00,,,tracks,NA,tracks,NA,NA,NA,Lytorhynchus diadema,NA,רוח ערה,22.1,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Near Semi-Shifting 2,NA,Near,NA,semi-shifting,,30.97101091,34.37759366,15/07/2019,17:39:00,,,moving,near,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,22.1,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shrub,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 2,NA,Far,NA,shifting,,30.981769,34.377555,15/07/2019,16:47:00,,,moving,between,direct,NA,NA,NA,Acanthodactylus aegyptius,NA,רוח ערה,20.8,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shrub,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Semi-Shifting 3,NA,Far,NA,semi-shifting,,30.98195072,34.38646305,15/07/2019,17:04:00,,,tracks,NA,tracks,NA,NA,NA,Cerastes vipera,NA,רוח ערה,21.6,28,NA,NA,NA,NA,NA,NA,שועל התעסק עם מלכודות,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 1,NA,Near,NA,shifting,,30.92798,34.422743,15/07/2019,19:31:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,subadult,direct,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 1,NA,Far,NA,shifting,,30.947373,34.418437,15/07/2019,18:38:00,,,tracks,NA,tracks,NA,NA,NA,Cerastes vipera,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 1,NA,Far,NA,shifting,,30.947373,34.418437,15/07/2019,18:38:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus aegyptius,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 1,NA,Far,NA,shifting,,30.947373,34.418437,15/07/2019,18:38:00,,,moving,NA,direct,NA,NA,original,Acanthodactylus aegyptius,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,neonate,direct,NA
T3,2019,Inland Sands,NA,Shunra East,Shunra East Far Shifting 2,NA,Far,NA,shifting,,30.952957,34.594039,21/07/2019,18:49:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus aegyptius,NA,NA,29.4,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,NA,NA,subadult,direct,NA
T3,2019,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,21/07/2019,19:30:00,,,tracks,NA,tracks,NA,NA,NA,Stenodactylus petrii,NA,רוח ערה,31.3,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Shunra East,Shunra East Far Shifting 1,NA,Far,NA,shifting,,30.956426,34.607532,21/07/2019,19:30:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus aegyptius,NA,רוח ערה,31.3,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,adult,direct,NA
T3,2019,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,21/07/2019,19:06:00,,,tracks,NA,tracks,NA,NA,NA,Lytorhynchus diadema,NA,רוח ערה,29.3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,21/07/2019,19:06:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,29.3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,neonate,direct,NA
T3,2019,Inland Sands,NA,Shunra East,Shunra East Far Semi-Shifting 1,NA,Far,NA,semi-shifting,,30.95192008,34.59920514,21/07/2019,19:06:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,29.3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,neonate,direct,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Near Shifting 2,NA,Near,NA,shifting,,30.919663,34.43113,21/07/2019,17:12:00,,,tracks,NA,tracks,NA,NA,NA,Lytorhynchus diadema,NA,רוח ערה,21.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 3,NA,Far,NA,shifting,,30.915613,34.446467,21/07/2019,17:41:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides sepsoides,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Inland Sands,NA,Beer Milka,Beer Milka Far Shifting 3,NA,Far,NA,shifting,,30.915613,34.446467,21/07/2019,17:41:00,,,tracks,NA,tracks,NA,NA,NA,Stenodactylus petrii,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Zikim,Zikim Far Shifting 1,Far,NA,NA,shifting,,31.61681834,34.51249738,19/08/2019,18:21:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,29.5,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Zikim,Zikim Far Shifting 3,Far,NA,NA,shifting,,31.61857493,34.51235472,19/08/2019,17:59:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides sepsoides,NA,רוח ערה,26.2,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Zikim,Zikim Far Shifting 3,Far,NA,NA,shifting,,31.61857493,34.51235472,19/08/2019,17:59:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,26.2,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Zikim,Zikim Far Semi-Shifting 3,Far,NA,NA,semi-shifting,,31.61799824,34.51935371,19/08/2019,17:28:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,27,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,subadult,direct,NA
T3,2019,Coastal Plain Sands,NA,Zikim,Zikim Near Semi-Shifting 3,Near,NA,NA,semi-shifting,,31.61987918,34.52137551,19/08/2019,17:06:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides sepsoides,NA,רוח ערה,24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Zikim,Zikim Near Semi-Shifting 3,Near,NA,NA,semi-shifting,,31.61987918,34.52137551,19/08/2019,17:06:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides ocellatus,NA,רוח ערה,24,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashdod,Ashdod Far Semi-Shifting 3,Far,NA,NA,semi-shifting,,31.76023281,34.61866997,25/08/2019,17:29:00,,,tracks,NA,tracks,NA,NA,NA,Macroprotodon cucullatus,NA,רוח ערה,21,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashdod,Ashdod Far Semi-Shifting 3,Far,NA,NA,semi-shifting,,31.76023281,34.61866997,25/08/2019,17:29:00,,,moving,near,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,21,31.2,NA,NA,NA,NA,NA,טורפת קמפונית,NA,NA,NA,NA,shrub,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashdod,Ashdod Far Shifting 1,Far,NA,NA,shifting,,31.75771835,34.62450841,25/08/2019,17:45:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,23.9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashdod,Ashdod Far Shifting 3,Far,NA,NA,shifting,,31.7589917,34.6266927,25/08/2019,18:03:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,26.4,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 3,Near,NA,NA,semi-shifting,,31.76380334,34.63014823,25/08/2019,18:42:00,,,tracks,NA,tracks,NA,NA,NA,Stenodactylus sthenodactylus,NA,רוח ערה,26.8,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 3,Near,NA,NA,semi-shifting,,31.76380334,34.63014823,25/08/2019,18:42:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,26.8,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 2,Far,NA,NA,shifting,,31.72405972,34.59448643,29/08/2019,18:49:00,,,tracks,NA,tracks,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,22,23,NA,NA,NA,NA,NA,"גם של בוגר, גם של צעיר",NA,NA,NA,NA,NA,scan,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 2,Near,NA,NA,semi-shifting,,31.73060424,34.62138511,29/08/2019,19:28:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides ocellatus,NA,NA,31.2,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,NA,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 3,Near,NA,NA,semi-shifting,,31.73423081,34.61718501,29/08/2019,19:14:00,,,tracks,NA,tracks,NA,NA,NA,Psammophis schokari,NA,רוח קלה,31.1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,light,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,,31.7126102,34.58867812,29/08/2019,18:11:00,,,tracks,NA,tracks,NA,NA,NA,Spalerosophis diadema,NA,רוח ערה,27.7,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,,31.7126102,34.58867812,29/08/2019,18:11:00,,,tracks,NA,tracks,NA,NA,NA,Macroprotodon cucullatus,NA,רוח ערה,27.7,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,,31.7126102,34.58867812,29/08/2019,18:11:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,27.7,37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,,31.71275766,34.59716188,29/08/2019,18:26:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח קלה,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,light,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,,31.71594876,34.60798923,29/08/2019,17:31:00,,,tracks,NA,tracks,NA,NA,NA,Stenodactylus sthenodactylus,NA,רוח ערה,31.2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 2,Far,NA,NA,semi-shifting,,31.71950099,34.61261335,29/08/2019,16:53:00,,,tracks,NA,tracks,NA,NA,NA,Stenodactylus sthenodactylus,NA,רוח ערה,33,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 2,Far,NA,NA,semi-shifting,,31.71950099,34.61261335,29/08/2019,16:53:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,33,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,subadult,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 1,Near,NA,NA,semi-shifting,,31.70919784,34.60432269,29/08/2019,17:50:00,,,tracks,NA,tracks,NA,NA,NA,Stenodactylus sthenodactylus,NA,רוח ערה,28.9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 1,Near,NA,NA,semi-shifting,,31.70919784,34.60432269,29/08/2019,17:50:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus scutellatus,NA,רוח ערה,28.9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,juvenile,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 1,Near,NA,NA,semi-shifting,,31.70919784,34.60432269,29/08/2019,17:50:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus schreiberi,NA,רוח ערה,28.9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,neonate,direct,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,,31.72010441,34.60645652,29/08/2019,17:11:00,,,tracks,NA,tracks,NA,NA,NA,Stenodactylus sthenodactylus,NA,רוח ערה,31.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,,31.72010441,34.60645652,29/08/2019,17:11:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides ocellatus,NA,רוח ערה,31.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,,31.72010441,34.60645652,29/08/2019,17:11:00,,,tracks,NA,tracks,NA,NA,NA,Lytorhynchus diadema,NA,רוח ערה,31.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Far Shifting 3,Far,NA,NA,shifting,,32.47617926,34.90914864,09/09/2019,19:09:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides sepsoides,NA,רוח ערה,28.1,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Far Shifting 3,Far,NA,NA,shifting,,32.47617926,34.90914864,09/09/2019,19:09:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides ocellatus,NA,רוח ערה,28.1,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Far Semi-Shifting 2,Far,NA,NA,semi-shifting,,32.47835762,34.90849147,09/09/2019,19:00:00,,,tracks,NA,tracks,NA,NA,NA,Stenodactylus sthenodactylus,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Far Semi-Shifting 2,Far,NA,NA,semi-shifting,,32.47835762,34.90849147,09/09/2019,19:00:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides ocellatus,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Far Semi-Shifting 2,Far,NA,NA,semi-shifting,,32.47835762,34.90849147,09/09/2019,19:00:00,,,tracks,NA,tracks,NA,NA,NA,Eryx jaculus,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Far Semi-Shifting 2,Far,NA,NA,semi-shifting,,32.47835762,34.90849147,09/09/2019,19:00:00,,,moving,NA,direct,NA,NA,NA,Acanthodactylus schreiberi,NA,רוח ערה,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,neonate,direct,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Near Semi-Shifting 2,Near,NA,NA,semi-shifting,,32.47459166,34.90359274,09/09/2019,19:36:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides ocellatus,NA,רוח ערה,29.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Near Semi-Shifting 2,Near,NA,NA,semi-shifting,,32.47459166,34.90359274,09/09/2019,19:36:00,,,tracks,NA,tracks,NA,NA,NA,Acanthodactylus schreiberi,NA,רוח ערה,29.3,45,NA,NA,NA,NA,NA,גם של בוגר גם של צעיר,NA,NA,NA,NA,NA,scan,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Far Semi-Shifting 3,Far,NA,NA,semi-shifting,,32.47487889,34.90922993,09/09/2019,19:15:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides sepsoides,NA,רוח ערה,29.4,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2019,Coastal Plain Sands,NA,Caesarea,Caesarea Far Semi-Shifting 3,Far,NA,NA,semi-shifting,,32.47487889,34.90922993,09/09/2019,19:15:00,,,tracks,NA,tracks,NA,NA,NA,Chalcides ocellatus,NA,רוח ערה,29.4,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trail,2,NA,medium,NA,NA,indirect,NA
T3,2020,Mediterranean-Desert Transition Zone,NA,Lehavim,Lehavim Near 4,Near,NA,NA,NA,,31.36815469,34.82320446,24/03/2020,11:47:00,,,eggshell,under,eggshell,NA,NA,NA,Hemidactylus turcicus,145,רוח קלה,19.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rock,scan,2,NA,light,NA,NA,indirect,NA
T3,2020,Mediterranean-Desert Transition Zone,NA,Lahav,Lahav Near 4,Near,NA,NA,NA,,31.38063825,34.86322581,31/03/2020,14:57:00,,,eggshell,under,eggshell,NA,NA,NA,Hemidactylus turcicus,190,"רוח ערה, מעונן חלקית",24.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rock,scan,2,partly cloudy,medium,NA,NA,indirect,NA
T3,2020,Mediterranean-Desert Transition Zone,NA,Har Amasa,Har Amasa Far 5,Far,NA,NA,NA,,31.33245184,35.10734014,14/04/2020,10:57:00,,,eggshell,under,eggshell,NA,NA,NA,Hemidactylus turcicus,60,רוח קלה,19.9,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rock,scan,2,NA,light,NA,NA,indirect,NA
T3,2020,Mediterranean-Desert Transition Zone,NA,Har Amasa,Har Amasa Far 5,Far,NA,NA,NA,,31.33245184,35.10734014,14/04/2020,10:57:00,,,hiding,in,direct,NA,NA,NA,Ptyodactylus guttatus,60,רוח קלה,19.9,36.5,NA,NA,NA,NA,NA,אחת עם זנב שבור,NA,NA,NA,NA,crevice (rock),scan,2,NA,light,NA,adult,direct,NA
T3,2020,Mediterranean-Desert Transition Zone,NA,Mirsham,Mirsham Far 12,Far,NA,NA,NA,,31.45827583,34.9010133,21/04/2020,11:23:00,,,eggshell,under,eggshell,NA,NA,NA,Hemidactylus turcicus,120,רוח קלה,29,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rock,scan,2,NA,light,NA,NA,indirect,NA
T3,2020,Mediterranean-Desert Transition Zone,NA,Mirsham,Mirsham Far 12,Far,NA,NA,NA,,31.45827583,34.9010133,21/04/2020,11:23:00,,,shelter,under,direct,NA,NA,NA,Chalcides ocellatus,120,רוח קלה,29,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rock,scan,2,NA,light,NA,adult,direct,NA
